city,confirmedCount,curedCount,deadCount,province,suspectedCount,updateTime
淮南,6,0,0,安徽省,0.0,2020-02-02
宣城,4,1,0,安徽省,0.0,2020-02-02
合肥,59,2,0,安徽省,0.0,2020-02-01
阜阳,47,0,0,安徽省,0.0,2020-02-01
安庆,31,0,0,安徽省,0.0,2020-02-01
亳州,25,2,0,安徽省,0.0,2020-02-01
马鞍山,22,0,0,安徽省,0.0,2020-02-01
蚌埠,16,0,0,安徽省,0.0,2020-02-01
铜陵,16,0,0,安徽省,0.0,2020-02-01
芜湖,15,0,0,安徽省,0.0,2020-02-01
六安,13,1,0,安徽省,0.0,2020-02-01
宿州,12,0,0,安徽省,0.0,2020-02-01
黄山,9,0,0,安徽省,0.0,2020-02-01
淮南,6,0,0,安徽省,0.0,2020-02-01
宿松,6,0,0,安徽省,0.0,2020-02-01
滁州,6,0,0,安徽省,0.0,2020-02-01
淮北,6,0,0,安徽省,0.0,2020-02-01
池州,4,0,0,安徽省,0.0,2020-02-01
宣城,4,0,0,安徽省,0.0,2020-02-01
合肥,50,1,0,安徽省,0.0,2020-01-31
阜阳,38,0,0,安徽省,0.0,2020-01-31
亳州,20,1,0,安徽省,0.0,2020-01-31
安庆,18,0,0,安徽省,0.0,2020-01-31
蚌埠,15,0,0,安徽省,0.0,2020-01-31
铜陵,14,0,0,安徽省,0.0,2020-01-31
马鞍山,14,0,0,安徽省,0.0,2020-01-31
芜湖,14,0,0,安徽省,0.0,2020-01-31
宿州,10,0,0,安徽省,0.0,2020-01-31
六安,9,1,0,安徽省,0.0,2020-01-31
黄山,9,0,0,安徽省,0.0,2020-01-31
淮南,6,0,0,安徽省,0.0,2020-01-31
宿松,6,0,0,安徽省,0.0,2020-01-31
滁州,4,0,0,安徽省,0.0,2020-01-31
池州,4,0,0,安徽省,0.0,2020-01-31
宣城,4,0,0,安徽省,0.0,2020-01-31
淮北,2,0,0,安徽省,0.0,2020-01-31
合肥,39,1,0,安徽省,0.0,2020-01-30
阜阳,28,0,0,安徽省,0.0,2020-01-30
亳州,20,1,0,安徽省,0.0,2020-01-30
安庆,18,0,0,安徽省,0.0,2020-01-30
马鞍山,14,0,0,安徽省,0.0,2020-01-30
芜湖,14,0,0,安徽省,0.0,2020-01-30
铜陵,10,0,0,安徽省,0.0,2020-01-30
宿州,10,0,0,安徽省,0.0,2020-01-30
六安,8,0,0,安徽省,0.0,2020-01-30
蚌埠,8,0,0,安徽省,0.0,2020-01-30
黄山,7,0,0,安徽省,0.0,2020-01-30
淮南,6,0,0,安徽省,0.0,2020-01-30
宿松,6,0,0,安徽省,0.0,2020-01-30
滁州,4,0,0,安徽省,0.0,2020-01-30
宣城,4,0,0,安徽省,0.0,2020-01-30
池州,2,0,0,安徽省,0.0,2020-01-30
淮北,2,0,0,安徽省,0.0,2020-01-30
合肥,29,1,0,安徽省,0.0,2020-01-29
阜阳,23,0,0,安徽省,0.0,2020-01-29
亳州,15,1,0,安徽省,0.0,2020-01-29
安庆,14,0,0,安徽省,0.0,2020-01-29
马鞍山,11,0,0,安徽省,0.0,2020-01-29
芜湖,11,0,0,安徽省,0.0,2020-01-29
铜陵,9,0,0,安徽省,0.0,2020-01-29
宿州,9,0,0,安徽省,0.0,2020-01-29
黄山,7,0,0,安徽省,0.0,2020-01-29
六安,6,0,0,安徽省,0.0,2020-01-29
滁州,4,0,0,安徽省,0.0,2020-01-29
宿松,4,0,0,安徽省,0.0,2020-01-29
蚌埠,3,0,0,安徽省,0.0,2020-01-29
宣城,2,0,0,安徽省,0.0,2020-01-29
淮北,2,0,0,安徽省,0.0,2020-01-29
淮南,2,0,0,安徽省,0.0,2020-01-29
池州,1,0,0,安徽省,0.0,2020-01-29
歙,3,0,0,安徽省,0.0,2020-01-29
阜阳,21,0,0,安徽省,0.0,2020-01-28
合肥,16,0,0,安徽省,0.0,2020-01-28
马鞍山,10,0,0,安徽省,0.0,2020-01-28
铜陵,9,0,0,安徽省,0.0,2020-01-28
芜湖,9,0,0,安徽省,0.0,2020-01-28
亳州,8,0,0,安徽省,0.0,2020-01-28
安庆,8,0,0,安徽省,0.0,2020-01-28
六安,4,0,0,安徽省,0.0,2020-01-28
滁州,4,0,0,安徽省,0.0,2020-01-28
黄山,4,0,0,安徽省,0.0,2020-01-28
蚌埠,3,0,0,安徽省,0.0,2020-01-28
宿州,3,0,0,安徽省,0.0,2020-01-28
宣城,2,0,0,安徽省,0.0,2020-01-28
淮北,2,0,0,安徽省,0.0,2020-01-28
淮南,2,0,0,安徽省,0.0,2020-01-28
池州,1,0,0,安徽省,0.0,2020-01-28
合肥,13,0,0,安徽省,0.0,2020-01-27
阜阳,10,0,0,安徽省,0.0,2020-01-27
安庆,8,0,0,安徽省,0.0,2020-01-27
马鞍山,7,0,0,安徽省,0.0,2020-01-27
亳州,6,0,0,安徽省,0.0,2020-01-27
芜湖,6,0,0,安徽省,0.0,2020-01-27
六安,3,0,0,安徽省,0.0,2020-01-27
铜陵,3,0,0,安徽省,0.0,2020-01-27
宿州,3,0,0,安徽省,0.0,2020-01-27
蚌埠,3,0,0,安徽省,0.0,2020-01-27
滁州,2,0,0,安徽省,0.0,2020-01-27
淮南,2,0,0,安徽省,0.0,2020-01-27
池州,1,0,0,安徽省,0.0,2020-01-27
宣城,1,0,0,安徽省,0.0,2020-01-27
淮北,1,0,0,安徽省,0.0,2020-01-27
黄山,1,0,0,安徽省,0.0,2020-01-27
合肥,13,0,0,安徽省,0.0,2020-01-26
阜阳,10,0,0,安徽省,0.0,2020-01-26
马鞍山,7,0,0,安徽省,0.0,2020-01-26
亳州,6,0,0,安徽省,0.0,2020-01-26
安庆,5,0,0,安徽省,0.0,2020-01-26
六安,3,0,0,安徽省,0.0,2020-01-26
铜陵,3,0,0,安徽省,0.0,2020-01-26
芜湖,3,0,0,安徽省,0.0,2020-01-26
滁州,2,0,0,安徽省,0.0,2020-01-26
宿州,2,0,0,安徽省,0.0,2020-01-26
池州,1,0,0,安徽省,0.0,2020-01-26
蚌埠,1,0,0,安徽省,0.0,2020-01-26
宣城,1,0,0,安徽省,0.0,2020-01-26
淮北,1,0,0,安徽省,0.0,2020-01-26
淮南,1,0,0,安徽省,0.0,2020-01-26
黄山,1,0,0,安徽省,0.0,2020-01-26
合肥,10,0,0,安徽省,0.0,2020-01-25
阜阳,7,0,0,安徽省,0.0,2020-01-25
亳州,4,0,0,安徽省,0.0,2020-01-25
安庆,4,0,0,安徽省,0.0,2020-01-25
马鞍山,4,0,0,安徽省,0.0,2020-01-25
铜陵,3,0,0,安徽省,0.0,2020-01-25
六安,2,0,0,安徽省,0.0,2020-01-25
滁州,2,0,0,安徽省,0.0,2020-01-25
池州,1,0,0,安徽省,0.0,2020-01-25
蚌埠,1,0,0,安徽省,0.0,2020-01-25
芜湖,1,0,0,安徽省,0.0,2020-01-25
合肥,6,0,0,安徽省,0.0,2020-01-24
六安,2,0,0,安徽省,0.0,2020-01-24
阜阳,2,0,0,安徽省,0.0,2020-01-24
滁州,1,0,0,安徽省,0.0,2020-01-24
亳州,1,0,0,安徽省,0.0,2020-01-24
安庆,1,0,0,安徽省,0.0,2020-01-24
池州,1,0,0,安徽省,0.0,2020-01-24
蚌埠,1,0,0,安徽省,0.0,2020-01-24
济宁,260,141,0,山东省,0.0,2020-03-05
德州,37,21,2,山东省,0.0,2020-03-05
潍坊,44,33,0,山东省,0.0,2020-03-05
济南,47,37,0,山东省,0.0,2020-03-05
烟台,47,39,0,山东省,0.0,2020-03-05
淄博,30,24,1,山东省,0.0,2020-03-05
威海,38,34,0,山东省,0.0,2020-03-05
青岛,60,58,1,山东省,0.0,2020-03-05
临沂,49,48,0,山东省,0.0,2020-03-05
枣庄,24,23,0,山东省,0.0,2020-03-05
日照,16,15,0,山东省,0.0,2020-03-05
滨州,15,14,0,山东省,0.0,2020-03-05
聊城,38,38,0,山东省,0.0,2020-03-05
泰安,35,33,2,山东省,0.0,2020-03-05
菏泽,18,18,0,山东省,0.0,2020-03-05
济宁,260,84,0,山东省,0.0,2020-03-04
德州,37,21,2,山东省,0.0,2020-03-04
潍坊,44,33,0,山东省,0.0,2020-03-04
济南,47,37,0,山东省,0.0,2020-03-04
烟台,47,38,0,山东省,0.0,2020-03-04
淄博,30,23,1,山东省,0.0,2020-03-04
威海,38,34,0,山东省,0.0,2020-03-04
临沂,49,47,0,山东省,0.0,2020-03-04
青岛,60,58,1,山东省,0.0,2020-03-04
枣庄,24,23,0,山东省,0.0,2020-03-04
日照,16,15,0,山东省,0.0,2020-03-04
滨州,15,14,0,山东省,0.0,2020-03-04
聊城,38,38,0,山东省,0.0,2020-03-04
泰安,35,33,2,山东省,0.0,2020-03-04
菏泽,18,18,0,山东省,0.0,2020-03-04
济宁,260,83,0,山东省,0.0,2020-03-03
德州,37,21,2,山东省,0.0,2020-03-03
潍坊,44,31,0,山东省,0.0,2020-03-03
济南,47,36,0,山东省,0.0,2020-03-03
烟台,47,37,0,山东省,0.0,2020-03-03
淄博,30,23,1,山东省,0.0,2020-03-03
威海,38,34,0,山东省,0.0,2020-03-03
临沂,49,47,0,山东省,0.0,2020-03-03
青岛,60,58,1,山东省,0.0,2020-03-03
枣庄,24,23,0,山东省,0.0,2020-03-03
日照,16,15,0,山东省,0.0,2020-03-03
滨州,15,14,0,山东省,0.0,2020-03-03
聊城,38,38,0,山东省,0.0,2020-03-03
泰安,35,33,2,山东省,0.0,2020-03-03
菏泽,18,18,0,山东省,0.0,2020-03-03
济宁,260,46,0,山东省,0.0,2020-03-02
德州,37,18,2,山东省,0.0,2020-03-02
济南,47,32,0,山东省,0.0,2020-03-02
烟台,47,33,0,山东省,0.0,2020-03-02
潍坊,44,31,0,山东省,0.0,2020-03-02
淄博,30,21,1,山东省,0.0,2020-03-02
威海,38,34,0,山东省,0.0,2020-03-02
临沂,49,47,0,山东省,0.0,2020-03-02
滨州,15,13,0,山东省,0.0,2020-03-02
青岛,60,58,1,山东省,0.0,2020-03-02
枣庄,24,23,0,山东省,0.0,2020-03-02
日照,16,15,0,山东省,0.0,2020-03-02
聊城,38,38,0,山东省,0.0,2020-03-02
泰安,35,33,2,山东省,0.0,2020-03-02
菏泽,18,18,0,山东省,0.0,2020-03-02
济宁,260,46,0,山东省,0.0,2020-03-01
德州,37,18,2,山东省,0.0,2020-03-01
济南,47,31,0,山东省,0.0,2020-03-01
潍坊,44,29,0,山东省,0.0,2020-03-01
烟台,47,33,0,山东省,0.0,2020-03-01
淄博,30,21,1,山东省,0.0,2020-03-01
青岛,60,54,1,山东省,0.0,2020-03-01
威海,38,33,0,山东省,0.0,2020-03-01
临沂,49,46,0,山东省,0.0,2020-03-01
泰安,35,30,2,山东省,0.0,2020-03-01
滨州,15,12,0,山东省,0.0,2020-03-01
枣庄,24,22,0,山东省,0.0,2020-03-01
日照,16,14,0,山东省,0.0,2020-03-01
聊城,38,37,0,山东省,0.0,2020-03-01
菏泽,18,17,0,山东省,0.0,2020-03-01
济宁,258,45,0,山东省,0.0,2020-02-29
济南,47,29,0,山东省,0.0,2020-02-29
烟台,47,30,0,山东省,0.0,2020-02-29
德州,37,18,2,山东省,0.0,2020-02-29
潍坊,44,29,0,山东省,0.0,2020-02-29
青岛,60,48,1,山东省,0.0,2020-02-29
威海,38,30,0,山东省,0.0,2020-02-29
淄博,30,21,1,山东省,0.0,2020-02-29
临沂,49,45,0,山东省,0.0,2020-02-29
聊城,38,34,0,山东省,0.0,2020-02-29
泰安,35,29,2,山东省,0.0,2020-02-29
日照,16,12,0,山东省,0.0,2020-02-29
滨州,15,12,0,山东省,0.0,2020-02-29
枣庄,24,22,0,山东省,0.0,2020-02-29
菏泽,18,17,0,山东省,0.0,2020-02-29
济宁,258,45,0,山东省,0.0,2020-02-28
济南,47,25,0,山东省,0.0,2020-02-28
德州,37,17,2,山东省,0.0,2020-02-28
烟台,47,30,0,山东省,0.0,2020-02-28
潍坊,44,27,0,山东省,0.0,2020-02-28
青岛,60,45,1,山东省,0.0,2020-02-28
威海,38,28,0,山东省,0.0,2020-02-28
淄博,30,21,1,山东省,0.0,2020-02-28
泰安,35,26,2,山东省,0.0,2020-02-28
聊城,38,33,0,山东省,0.0,2020-02-28
临沂,49,45,0,山东省,0.0,2020-02-28
日照,16,12,0,山东省,0.0,2020-02-28
滨州,15,12,0,山东省,0.0,2020-02-28
枣庄,24,22,0,山东省,0.0,2020-02-28
菏泽,18,17,0,山东省,0.0,2020-02-28
济宁,258,43,0,山东省,0.0,2020-02-27
济南,47,25,0,山东省,0.0,2020-02-27
潍坊,44,24,0,山东省,0.0,2020-02-27
德州,37,15,2,山东省,0.0,2020-02-27
烟台,47,28,0,山东省,0.0,2020-02-27
青岛,60,44,1,山东省,0.0,2020-02-27
威海,38,27,0,山东省,0.0,2020-02-27
淄博,30,18,1,山东省,0.0,2020-02-27
泰安,35,23,2,山东省,0.0,2020-02-27
聊城,38,32,0,山东省,0.0,2020-02-27
临沂,49,45,0,山东省,0.0,2020-02-27
日照,16,12,0,山东省,0.0,2020-02-27
滨州,15,12,0,山东省,0.0,2020-02-27
枣庄,24,22,0,山东省,0.0,2020-02-27
菏泽,18,17,0,山东省,0.0,2020-02-27
济宁,258,43,0,山东省,0.0,2020-02-26
济南,47,25,0,山东省,0.0,2020-02-26
烟台,47,26,0,山东省,0.0,2020-02-26
青岛,60,39,1,山东省,0.0,2020-02-26
潍坊,44,24,0,山东省,0.0,2020-02-26
德州,37,15,2,山东省,0.0,2020-02-26
威海,38,27,0,山东省,0.0,2020-02-26
淄博,30,18,1,山东省,0.0,2020-02-26
泰安,35,23,2,山东省,0.0,2020-02-26
聊城,38,30,0,山东省,0.0,2020-02-26
日照,16,11,0,山东省,0.0,2020-02-26
临沂,49,45,0,山东省,0.0,2020-02-26
滨州,15,12,0,山东省,0.0,2020-02-26
枣庄,24,22,0,山东省,0.0,2020-02-26
菏泽,18,17,0,山东省,0.0,2020-02-26
济宁,258,35,0,山东省,0.0,2020-02-25
烟台,47,23,0,山东省,0.0,2020-02-25
济南,47,24,0,山东省,0.0,2020-02-25
青岛,60,38,1,山东省,0.0,2020-02-25
潍坊,44,24,0,山东省,0.0,2020-02-25
德州,37,15,2,山东省,0.0,2020-02-25
淄博,30,16,1,山东省,0.0,2020-02-25
威海,38,27,0,山东省,0.0,2020-02-25
泰安,35,22,2,山东省,0.0,2020-02-25
聊城,38,28,0,山东省,0.0,2020-02-25
临沂,49,44,0,山东省,0.0,2020-02-25
日照,16,11,0,山东省,0.0,2020-02-25
枣庄,24,20,0,山东省,0.0,2020-02-25
滨州,15,11,0,山东省,0.0,2020-02-25
菏泽,18,17,0,山东省,0.0,2020-02-25
济宁,257,34,0,山东省,0.0,2020-02-24
烟台,47,20,0,山东省,0.0,2020-02-24
济南,47,24,0,山东省,0.0,2020-02-24
潍坊,44,22,0,山东省,0.0,2020-02-24
青岛,60,38,1,山东省,0.0,2020-02-24
德州,37,15,2,山东省,0.0,2020-02-24
威海,38,25,0,山东省,0.0,2020-02-24
聊城,38,25,0,山东省,0.0,2020-02-24
淄博,30,16,1,山东省,0.0,2020-02-24
泰安,35,22,1,山东省,0.0,2020-02-24
临沂,49,44,0,山东省,0.0,2020-02-24
枣庄,24,19,0,山东省,0.0,2020-02-24
日照,16,11,0,山东省,0.0,2020-02-24
滨州,15,11,0,山东省,0.0,2020-02-24
菏泽,18,17,0,山东省,0.0,2020-02-24
济宁,257,31,0,山东省,0.0,2020-02-23
烟台,47,19,0,山东省,0.0,2020-02-23
青岛,59,34,1,山东省,0.0,2020-02-23
济南,47,24,0,山东省,0.0,2020-02-23
德州,37,12,2,山东省,0.0,2020-02-23
潍坊,44,22,0,山东省,0.0,2020-02-23
威海,38,21,0,山东省,0.0,2020-02-23
淄博,30,14,0,山东省,0.0,2020-02-23
聊城,38,24,0,山东省,0.0,2020-02-23
泰安,35,21,1,山东省,0.0,2020-02-23
枣庄,24,18,0,山东省,0.0,2020-02-23
日照,16,10,0,山东省,0.0,2020-02-23
临沂,49,44,0,山东省,0.0,2020-02-23
滨州,15,11,0,山东省,0.0,2020-02-23
菏泽,18,16,0,山东省,0.0,2020-02-23
济宁,253,30,0,山东省,0.0,2020-02-22
烟台,47,18,0,山东省,0.0,2020-02-22
潍坊,44,17,0,山东省,0.0,2020-02-22
济南,47,22,0,山东省,0.0,2020-02-22
青岛,59,34,1,山东省,0.0,2020-02-22
德州,37,12,2,山东省,0.0,2020-02-22
威海,38,21,0,山东省,0.0,2020-02-22
聊城,38,22,0,山东省,0.0,2020-02-22
淄博,30,14,0,山东省,0.0,2020-02-22
泰安,35,19,1,山东省,0.0,2020-02-22
枣庄,24,14,0,山东省,0.0,2020-02-22
日照,16,9,0,山东省,0.0,2020-02-22
临沂,49,44,0,山东省,0.0,2020-02-22
滨州,15,11,0,山东省,0.0,2020-02-22
菏泽,18,15,0,山东省,0.0,2020-02-22
待明确,0,6,0,山东省,0.0,2020-02-22
济宁,253,29,0,山东省,0.0,2020-02-21
烟台,47,18,0,山东省,0.0,2020-02-21
潍坊,44,17,0,山东省,0.0,2020-02-21
济南,47,22,0,山东省,0.0,2020-02-21
德州,37,11,2,山东省,0.0,2020-02-21
青岛,59,35,1,山东省,0.0,2020-02-21
泰安,34,12,1,山东省,0.0,2020-02-21
威海,38,18,0,山东省,0.0,2020-02-21
淄博,30,10,0,山东省,0.0,2020-02-21
聊城,38,21,0,山东省,0.0,2020-02-21
枣庄,24,11,0,山东省,0.0,2020-02-21
日照,16,8,0,山东省,0.0,2020-02-21
临沂,49,44,0,山东省,0.0,2020-02-21
菏泽,18,14,0,山东省,0.0,2020-02-21
滨州,15,11,0,山东省,0.0,2020-02-21
任城监狱,200,0,0,山东省,0.0,2020-02-21
待明确,2,16,0,山东省,0.0,2020-02-21
济南,47,17,0,山东省,0.0,2020-02-20
烟台,47,17,0,山东省,0.0,2020-02-20
潍坊,44,15,0,山东省,0.0,2020-02-20
青岛,59,31,1,山东省,0.0,2020-02-20
威海,38,14,0,山东省,0.0,2020-02-20
德州,37,11,2,山东省,0.0,2020-02-20
济宁,52,29,0,山东省,0.0,2020-02-20
淄博,29,6,0,山东省,0.0,2020-02-20
泰安,33,10,1,山东省,0.0,2020-02-20
聊城,38,21,0,山东省,0.0,2020-02-20
枣庄,24,11,0,山东省,0.0,2020-02-20
日照,16,7,0,山东省,0.0,2020-02-20
临沂,49,41,0,山东省,0.0,2020-02-20
菏泽,18,13,0,山东省,0.0,2020-02-20
滨州,15,11,0,山东省,0.0,2020-02-20
烟台,47,15,0,山东省,0.0,2020-02-19
济南,47,17,0,山东省,0.0,2020-02-19
潍坊,44,14,0,山东省,0.0,2020-02-19
青岛,59,29,1,山东省,0.0,2020-02-19
威海,38,10,0,山东省,0.0,2020-02-19
德州,37,9,1,山东省,0.0,2020-02-19
济宁,52,27,0,山东省,0.0,2020-02-19
泰安,32,6,1,山东省,0.0,2020-02-19
淄博,29,6,0,山东省,0.0,2020-02-19
聊城,38,18,0,山东省,0.0,2020-02-19
枣庄,24,10,0,山东省,0.0,2020-02-19
日照,16,6,0,山东省,0.0,2020-02-19
临沂,48,41,0,山东省,0.0,2020-02-19
菏泽,18,13,0,山东省,0.0,2020-02-19
滨州,15,10,0,山东省,0.0,2020-02-19
烟台,47,13,0,山东省,0.0,2020-02-18
潍坊,44,12,0,山东省,0.0,2020-02-18
济南,47,16,0,山东省,0.0,2020-02-18
青岛,58,27,1,山东省,0.0,2020-02-18
济宁,52,22,0,山东省,0.0,2020-02-18
威海,38,10,0,山东省,0.0,2020-02-18
德州,37,9,1,山东省,0.0,2020-02-18
泰安,32,6,1,山东省,0.0,2020-02-18
淄博,29,6,0,山东省,0.0,2020-02-18
聊城,38,17,0,山东省,0.0,2020-02-18
枣庄,24,7,0,山东省,0.0,2020-02-18
临沂,48,37,0,山东省,0.0,2020-02-18
日照,16,6,0,山东省,0.0,2020-02-18
菏泽,18,13,0,山东省,0.0,2020-02-18
滨州,15,10,0,山东省,0.0,2020-02-18
济南,47,13,0,山东省,0.0,2020-02-17
烟台,47,13,0,山东省,0.0,2020-02-17
潍坊,44,10,0,山东省,0.0,2020-02-17
济宁,52,20,0,山东省,0.0,2020-02-17
青岛,57,26,1,山东省,0.0,2020-02-17
威海,38,9,0,山东省,0.0,2020-02-17
德州,37,9,1,山东省,0.0,2020-02-17
聊城,38,12,0,山东省,0.0,2020-02-17
泰安,32,6,0,山东省,0.0,2020-02-17
淄博,29,5,0,山东省,0.0,2020-02-17
枣庄,24,7,0,山东省,0.0,2020-02-17
日照,16,3,0,山东省,0.0,2020-02-17
临沂,47,35,0,山东省,0.0,2020-02-17
菏泽,18,13,0,山东省,0.0,2020-02-17
滨州,15,10,0,山东省,0.0,2020-02-17
济南,47,11,0,山东省,0.0,2020-02-16
潍坊,43,9,0,山东省,0.0,2020-02-16
济宁,51,18,0,山东省,0.0,2020-02-16
烟台,46,13,0,山东省,0.0,2020-02-16
青岛,57,27,1,山东省,0.0,2020-02-16
威海,38,9,0,山东省,0.0,2020-02-16
德州,37,7,1,山东省,0.0,2020-02-16
聊城,38,11,0,山东省,0.0,2020-02-16
泰安,32,5,0,山东省,0.0,2020-02-16
淄博,29,4,0,山东省,0.0,2020-02-16
枣庄,24,4,0,山东省,0.0,2020-02-16
临沂,47,32,0,山东省,0.0,2020-02-16
日照,16,3,0,山东省,0.0,2020-02-16
菏泽,18,11,0,山东省,0.0,2020-02-16
滨州,14,9,0,山东省,0.0,2020-02-16
济南,47,11,0,山东省,0.0,2020-02-15
青岛,56,21,1,山东省,0.0,2020-02-15
潍坊,42,8,0,山东省,0.0,2020-02-15
烟台,46,13,0,山东省,0.0,2020-02-15
济宁,49,18,0,山东省,0.0,2020-02-15
威海,38,9,0,山东省,0.0,2020-02-15
聊城,38,10,0,山东省,0.0,2020-02-15
德州,36,7,1,山东省,0.0,2020-02-15
泰安,32,5,0,山东省,0.0,2020-02-15
淄博,29,4,0,山东省,0.0,2020-02-15
临沂,47,25,0,山东省,0.0,2020-02-15
枣庄,24,4,0,山东省,0.0,2020-02-15
日照,16,2,0,山东省,0.0,2020-02-15
菏泽,18,10,0,山东省,0.0,2020-02-15
滨州,14,9,0,山东省,0.0,2020-02-15
青岛,55,17,1,山东省,0.0,2020-02-14
济南,47,11,0,山东省,0.0,2020-02-14
潍坊,41,6,0,山东省,0.0,2020-02-14
聊城,38,3,0,山东省,0.0,2020-02-14
烟台,46,12,0,山东省,0.0,2020-02-14
济宁,46,15,0,山东省,0.0,2020-02-14
威海,38,9,0,山东省,0.0,2020-02-14
泰安,32,4,0,山东省,0.0,2020-02-14
德州,35,7,1,山东省,0.0,2020-02-14
淄博,28,4,0,山东省,0.0,2020-02-14
临沂,47,25,0,山东省,0.0,2020-02-14
枣庄,23,4,0,山东省,0.0,2020-02-14
日照,15,2,0,山东省,0.0,2020-02-14
菏泽,18,9,0,山东省,0.0,2020-02-14
滨州,14,8,0,山东省,0.0,2020-02-14
烟台,46,7,0,山东省,0.0,2020-02-13
青岛,53,15,1,山东省,0.0,2020-02-13
济南,47,10,0,山东省,0.0,2020-02-13
潍坊,41,5,0,山东省,0.0,2020-02-13
聊城,38,3,0,山东省,0.0,2020-02-13
临沂,45,12,0,山东省,0.0,2020-02-13
济宁,43,14,0,山东省,0.0,2020-02-13
威海,38,9,0,山东省,0.0,2020-02-13
德州,35,6,1,山东省,0.0,2020-02-13
泰安,32,4,0,山东省,0.0,2020-02-13
淄博,23,1,0,山东省,0.0,2020-02-13
枣庄,23,4,0,山东省,0.0,2020-02-13
日照,15,2,0,山东省,0.0,2020-02-13
菏泽,18,7,0,山东省,0.0,2020-02-13
滨州,12,6,0,山东省,0.0,2020-02-13
青岛,53,13,1,山东省,0.0,2020-02-12
济南,47,7,0,山东省,0.0,2020-02-12
临沂,45,10,0,山东省,0.0,2020-02-12
烟台,43,3,0,山东省,0.0,2020-02-12
济宁,42,12,0,山东省,0.0,2020-02-12
威海,38,9,0,山东省,0.0,2020-02-12
潍坊,38,5,0,山东省,0.0,2020-02-12
聊城,38,3,0,山东省,0.0,2020-02-12
德州,33,6,1,山东省,0.0,2020-02-12
泰安,32,4,0,山东省,0.0,2020-02-12
枣庄,23,4,0,山东省,0.0,2020-02-12
淄博,20,1,0,山东省,0.0,2020-02-12
菏泽,18,7,0,山东省,0.0,2020-02-12
日照,15,2,0,山东省,0.0,2020-02-12
滨州,12,6,0,山东省,0.0,2020-02-12
青岛,53,12,1,山东省,0.0,2020-02-11
济南,46,7,0,山东省,0.0,2020-02-11
临沂,44,10,0,山东省,0.0,2020-02-11
烟台,41,3,0,山东省,0.0,2020-02-11
济宁,41,9,0,山东省,0.0,2020-02-11
潍坊,38,4,0,山东省,0.0,2020-02-11
威海,37,8,0,山东省,0.0,2020-02-11
聊城,37,2,0,山东省,0.0,2020-02-11
德州,32,6,0,山东省,0.0,2020-02-11
泰安,32,1,0,山东省,0.0,2020-02-11
枣庄,23,3,0,山东省,0.0,2020-02-11
淄博,20,1,0,山东省,0.0,2020-02-11
菏泽,17,6,0,山东省,0.0,2020-02-11
日照,15,2,0,山东省,0.0,2020-02-11
滨州,11,6,0,山东省,0.0,2020-02-11
青岛,53,10,1,山东省,0.0,2020-02-10
济南,44,7,0,山东省,0.0,2020-02-10
临沂,42,6,0,山东省,0.0,2020-02-10
烟台,39,3,0,山东省,0.0,2020-02-10
济宁,39,8,0,山东省,0.0,2020-02-10
潍坊,37,1,0,山东省,0.0,2020-02-10
威海,35,8,0,山东省,0.0,2020-02-10
聊城,34,2,0,山东省,0.0,2020-02-10
德州,32,6,0,山东省,0.0,2020-02-10
泰安,31,1,0,山东省,0.0,2020-02-10
枣庄,21,1,0,山东省,0.0,2020-02-10
淄博,17,1,0,山东省,0.0,2020-02-10
菏泽,16,5,0,山东省,0.0,2020-02-10
日照,15,2,0,山东省,0.0,2020-02-10
滨州,11,5,0,山东省,0.0,2020-02-10
青岛,49,10,1,山东省,0.0,2020-02-09
济南,43,7,0,山东省,0.0,2020-02-09
临沂,40,7,0,山东省,0.0,2020-02-09
济宁,39,8,0,山东省,0.0,2020-02-09
烟台,37,3,0,山东省,0.0,2020-02-09
潍坊,36,1,0,山东省,0.0,2020-02-09
威海,34,8,0,山东省,0.0,2020-02-09
聊城,33,2,0,山东省,0.0,2020-02-09
德州,30,4,0,山东省,0.0,2020-02-09
泰安,24,1,0,山东省,0.0,2020-02-09
枣庄,21,1,0,山东省,0.0,2020-02-09
菏泽,16,4,0,山东省,0.0,2020-02-09
淄博,16,1,0,山东省,0.0,2020-02-09
日照,15,2,0,山东省,0.0,2020-02-09
滨州,11,4,0,山东省,0.0,2020-02-09
青岛,46,7,0,山东省,0.0,2020-02-08
济南,42,3,0,山东省,0.0,2020-02-08
临沂,40,3,0,山东省,0.0,2020-02-08
济宁,38,8,0,山东省,0.0,2020-02-08
烟台,35,2,0,山东省,0.0,2020-02-08
威海,33,5,0,山东省,0.0,2020-02-08
潍坊,31,0,0,山东省,0.0,2020-02-08
德州,29,4,0,山东省,0.0,2020-02-08
聊城,27,1,0,山东省,0.0,2020-02-08
枣庄,20,0,0,山东省,0.0,2020-02-08
泰安,20,1,0,山东省,0.0,2020-02-08
日照,15,2,0,山东省,0.0,2020-02-08
淄博,15,1,0,山东省,0.0,2020-02-08
菏泽,14,3,0,山东省,0.0,2020-02-08
滨州,11,4,0,山东省,0.0,2020-02-08
青岛,44,5,0,山东省,0.0,2020-02-07
济南,41,3,0,山东省,0.0,2020-02-07
临沂,35,3,0,山东省,0.0,2020-02-07
济宁,35,7,0,山东省,0.0,2020-02-07
烟台,34,2,0,山东省,0.0,2020-02-07
威海,31,5,0,山东省,0.0,2020-02-07
